info,title,price,header,kw,sid,linkwithprice,productid,categoryId,desc
"Holzvergaser, Biomasseheizung, Festbrennstoffkessel, Holzheizung / Montageart: Standkessel / Nennwärmeleistung: 20 kW / Energieträger: Holz, Scheitholz, Braunkohle / Norm-Nutzungsgrad: 85 % / verwendbar für: Heizungswasser / Leistungsaufnahme während des Betriebes: 50 W / maximale Vorlauftemperatur: ...",Atmos C 18 S,1215.29, Atmos C 18 S,20,284079,/preisvergleich/Relocate/254123168.html?categoryId=18406&pos=1&price=1215.29&productid=3591396&sid=284079&type=offer,3591396,18406, Atmos C 18 S Ver­ga­ser­kes­sel
"Holzvergaser, Biomasseheizung, Festbrennstoffkessel, Holzheizung / Montageart: Standkessel / Nennwärmeleistung: 24 kW / Energieträger: Holz / verwendbar für: Heizungswasser / Inhalt Trinkwassertank: 120 Liter / Betriebsart: raumluftabhängig / Ausstattung: Internetanbindung (optional) / Höhe: 1.430 ...",Buderus Logano S161-24,7990.0, Buderus Logano S161-24,24,12041,/preisvergleich/Relocate/254294157.html?categoryId=18406&pos=5&price=7990.0&productid=2873943&sid=12041&type=offer,2873943,18406, 
"Festbrennstoffkessel, Holzheizung / Montageart: Standkessel / Nennwärmeleistung: 15 kW / Energieträger: Holz, Braunkohle / Norm-Nutzungsgrad: 86,3 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / maximale Vorlauftemperatur: 90 °C / Wasserinhalt im Kessel: 75 Liter / ...",Ullmann UK 15,1998.95, Ullmann UK 15,15,288430,/preisvergleich/Relocate/473900206.html?categoryId=18406&pos=4&price=1998.95&productid=2584340&sid=288430&type=offer,2584340,18406, Fest­brenn­stoff­kes­sel Ull­mann UK 15
"Holzvergaser, Biomasseheizung, Festbrennstoffkessel, Holzheizung / Montageart: Standkessel / Nennwärmeleistung: 19 kW / Energieträger: Holz / Norm-Nutzungsgrad: 90,7 % / verwendbar für: Solar Heizungsunterstützung, Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / Wasserinhalt im Kessel: ...",Atmos DC 18 GSE,2790.0, Atmos DC 18 GSE,19,301374,/preisvergleich/Relocate/574036415.html?categoryId=18406&pos=7&price=2790.0&productid=3591028&sid=301374&type=offer,3591028,18406, Holz­ver­ga­ser­kes­sel ATMOS DC 18 GSE
"Biomasseheizung, Festbrennstoffkessel, Pelletheizung, Holzheizung / Montageart: Standkessel / Nennwärmeleistung: 25 kW / Energieträger: Holzpellet / Norm-Nutzungsgrad: 91 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / maximale Vorlauftemperatur: 85 °C / Wasserinhalt ...",ThermoFLUX Pelling 23,3449.0, ThermoFLUX Pelling 23,25,9701,/preisvergleich/Relocate/589630718.html?categoryId=18406&pos=6&price=3449.0&productid=3835277&sid=9701&type=offer,3835277,18406, Pel­let­kes­sel Ther­moF­LUX Pel­ling 25 ECO in­klu­si­ve 75 kg Pel­let­be­häl­ter - BIm­SchV2
"Festbrennstoffkessel, Holzheizung, Holzvergaser / Montageart: Standkessel / Nennwärmeleistung: 22 kW / Energieträger: Braunkohle, Steinkohle, Scheitholz / Norm-Nutzungsgrad: 86 % / verwendbar für: Heizungswasser / Leistungsaufnahme während des Betriebes: 50 W / Wasserinhalt im Kessel: 45 Liter / ...",Atmos KC 25 S,1955.0, Atmos KC 25 S,22,298003,/preisvergleich/Relocate/468073495.html?categoryId=18406&pos=6&price=1955.0&productid=3591157&sid=298003&type=offer,3591157,18406, Atmos Holz­kes­sel Koh­le-Holz­ver­ga­ser­kes­sel Atmos KC 25 S
"Holzvergaser, Biomasseheizung, Festbrennstoffkessel, Holzheizung / Montageart: Standkessel / Nennwärmeleistung: 25 kW / Energieträger: Holz / Norm-Nutzungsgrad: 92 % / verwendbar für: Solar Heizungsunterstützung, Heizungswasser / Leistungsaufnahme während des Betriebes: 63 W / maximale ...",Solarbayer HVS 25 E,4220.0, Solarbayer HVS 25 E,25,294528,/preisvergleich/Relocate/559966991.html?categoryId=18406&pos=6&price=4220.0&productid=1233450&sid=294528&type=offer,1233450,18406, Holz­ver­ga­ser­pa­ket HVS E Set 25-1A So­lar­bay­er
"Holzvergaser, Biomasseheizung, Festbrennstoffkessel, Holzheizung / Montageart: Standkessel / Nennwärmeleistung: 18 kW / Energieträger: Holz / Norm-Nutzungsgrad: 91 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / Leistungsaufnahme während des Betriebes: 50 W / ...",Santer Proburner 18,2719.12, Santer Proburner 18,18,276703,/preisvergleich/Relocate/455942032.html?categoryId=18406&pos=6&price=2719.12&productid=3012664&sid=276703&type=offer,3012664,18406, Holz­ver­ga­ser­kes­sel Santer Solar Profi Probur­ner 18 kW mit 1x1000L Puffer
"Holzvergaser, Biomasseheizung, Festbrennstoffkessel, Holzheizung / Montageart: Standkessel / Nennwärmeleistung: 25 kW / Energieträger: Holz / Norm-Nutzungsgrad: 91 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / Leistungsaufnahme während des Betriebes: 50 W / ...",Santer Proburner Deluxe 25,5090.0, Santer Proburner Deluxe 25,25,286255,/preisvergleich/Relocate/277247629.html?categoryId=18406&pos=13&price=5090.0&productid=3746788&sid=286255&type=offer,3746788,18406, Santer Solar Holz­ver­ga­ser­kes­sel Probur­ner DELUXE 25 BA­FA-Set 2x1000L
"Holzvergaser, Biomasseheizung, Festbrennstoffkessel, Holzheizung / Montageart: Standkessel / Nennwärmeleistung: 25 kW / Energieträger: Scheitholz, Holz / max. Scheitholzlänge: 53 cm / Norm-Nutzungsgrad: 90 % / verwendbar für: Solar Heizungsunterstützung, Heizungswasser, Trinkwasser (externer ...",Atmos DC 25 GSE,4879.0, Atmos DC 25 GSE,25,298003,/preisvergleich/Relocate/468075031.html?categoryId=18406&pos=13&price=4879.0&productid=1098439&sid=298003&type=offer,1098439,18406, Was­ser­füh­ren­der Holz­ver­ga­ser Atmos DC 25 GSE Kom­plett-Set
"Biomasseheizung, Pelletheizung, Festbrennstoffkessel, Holzheizung / Montageart: Standkessel / Nennwärmeleistung: 14 kW / Energieträger: Holz, Holzpellet / Norm-Nutzungsgrad: 90 % / verwendbar für: Heizungswasser / Leistungsaufnahme beim Start: 1.120 W / Leistungsaufnahme während des Betriebes: 120 W ...",Atmos P 14,3423.0, Atmos P 14,14,289742,/preisvergleich/Relocate/541076349.html?categoryId=18406&pos=13&price=3423.0&productid=3214137&sid=289742&type=offer,3214137,18406," Atmos P14 Pel­let­kes­sel Pellet Hei­zung 4,0-14, 0 kW mit För­der­schne­cke (För­der­schne­cke: 1,5 Meter, Lad­do­mat 21-100: mit, : )"
"Öl-Heizkessel, Pelletheizung, Gas-Brennwertkessel, Gas-Heizkessel, Holzheizung, Öl-Brennwertkessel, Holzvergaser / Montageart: Standkessel / Nennwärmeleistung: 30 kW / Energieträger: Öl, Holz, Holzpellet, Erdgas / verwendbar für: Heizungswasser / Leistungsaufnahme während des Betriebes: 120 W / ...",Atmos DC 25 SP(L) Kombikessel (30 kW),5211.0, Atmos DC 25 SP(L) Kombikessel (30 kW),30,286255,/preisvergleich/Relocate/288767360.html?categoryId=18406&pos=13&price=5211.0&productid=2025393&sid=286255&type=offer,2025393,18406, Pel­lets­kes­sel Atmos DC 25 SP 25 kW Kom­bikes­sel inkl. A25 und För­der­schne­cke
"Holzvergaser, Biomasseheizung, Festbrennstoffkessel, Holzheizung / Montageart: Standkessel / Nennwärmeleistung: 20 kW / Energieträger: Holz, Scheitholz, Braunkohle / Norm-Nutzungsgrad: 85 % / verwendbar für: Heizungswasser / Leistungsaufnahme während des Betriebes: 50 W / maximale Vorlauftemperatur: ...",Atmos C 18 S,1338.48, Atmos C 18 S,20,284079,/preisvergleich/Relocate/254123205.html?categoryId=18406&pos=2&price=1338.48&productid=3591396&sid=284079&type=offer,3591396,18406, Atmos C 18 S Ver­ga­ser­kes­sel mit der Bren­ner­an­pas­sung
"Holzvergaser, Biomasseheizung, Festbrennstoffkessel, Holzheizung / Montageart: Standkessel / Nennwärmeleistung: 14,9 kW / Energieträger: Holz / verwendbar für: Heizungswasser / Wasserinhalt im Kessel: 45 Liter / Betriebsart: raumluftabhängig / Höhe: 1.180 mm / Breite: 590 mm / Tiefe: 630 mm / ...",Atmos DC 15 E,1000.82, Atmos DC 15 E,"14,9",284079,/preisvergleich/Relocate/253147055.html?categoryId=18406&pos=1&price=1000.82&productid=3591537&sid=284079&type=offer,3591537,18406, Atmos DC 15 E Holz­ver­ga­ser­kes­sel-Sei­ten­wand links
"Holzvergaser, Biomasseheizung, Festbrennstoffkessel, Holzheizung / Montageart: Standkessel / Nennwärmeleistung: 40 kW / Energieträger: Holz / Norm-Nutzungsgrad: 92 % / verwendbar für: Solar Heizungsunterstützung, Heizungswasser / maximale Vorlauftemperatur: 95 °C / Wasserinhalt im Kessel: 93 Liter / ...",Solarbayer HVS 40 LC,4690.0, Solarbayer HVS 40 LC,40,9701,/preisvergleich/Relocate/447374564.html?categoryId=18406&pos=1&price=4690.0&productid=3215866&sid=9701&type=offer,3215866,18406, 
"Holzvergaser, Biomasseheizung, Festbrennstoffkessel, Holzheizung, Pelletheizung / Montageart: Standkessel / Nennwärmeleistung: 25 kW / Energieträger: Holz, Holzpellet / Norm-Nutzungsgrad: 90 % / verwendbar für: Heizungswasser / Leistungsaufnahme während des Betriebes: 42 W / Wasserinhalt im Kessel: ...",Atmos DC 25 S,1463.62, Atmos DC 25 S,25,284079,/preisvergleich/Relocate/242104369.html?categoryId=18406&pos=1&price=1463.62&productid=3495207&sid=284079&type=offer,3495207,18406, Atmos DC 25 S Holz­ver­ga­ser­kes­sel
"Festbrennstoffkessel, Holzheizung / Montageart: Standkessel / Nennwärmeleistung: 15 kW / Energieträger: Holz, Braunkohle / Norm-Nutzungsgrad: 86,3 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / maximale Vorlauftemperatur: 90 °C / Wasserinhalt im Kessel: 75 Liter / ...",Ullmann UK 15,2100.0, Ullmann UK 15,15,9701,/preisvergleich/Relocate/294067521.html?categoryId=18406&pos=5&price=2100.0&productid=2584340&sid=9701&type=offer,2584340,18406, 
"Holzvergaser, Biomasseheizung, Festbrennstoffkessel, Holzheizung / Montageart: Standkessel / Nennwärmeleistung: 19 kW / Energieträger: Holz / Norm-Nutzungsgrad: 90,7 % / verwendbar für: Solar Heizungsunterstützung, Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / Wasserinhalt im Kessel: ...",Atmos DC 18 GSE,2849.0, Atmos DC 18 GSE,19,298003,/preisvergleich/Relocate/468072588.html?categoryId=18406&pos=8&price=2849.0&productid=3591028&sid=298003&type=offer,3591028,18406, Atmos Holz­kes­sel Holz­ver­ga­ser­kes­sel Atmos DC 18 GSE
"Biomasseheizung, Festbrennstoffkessel, Pelletheizung, Holzheizung / Montageart: Standkessel / Nennwärmeleistung: 25 kW / Energieträger: Holzpellet / Norm-Nutzungsgrad: 91 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / maximale Vorlauftemperatur: 85 °C / Wasserinhalt ...",ThermoFLUX Pelling 23,3499.0, ThermoFLUX Pelling 23,25,254469,/preisvergleich/Relocate/502876341.html?categoryId=18406&pos=7&price=3499.0&productid=3835277&sid=254469&type=offer,3835277,18406, Pel­let­kes­sel Pel­ling 25 kW ECO BAFA för­der­fä­hi­ger Pel­le­t­heiz­kes­sel
"Festbrennstoffkessel, Holzheizung, Holzvergaser / Montageart: Standkessel / Nennwärmeleistung: 22 kW / Energieträger: Braunkohle, Steinkohle, Scheitholz / Norm-Nutzungsgrad: 86 % / verwendbar für: Heizungswasser / Leistungsaufnahme während des Betriebes: 50 W / Wasserinhalt im Kessel: 45 Liter / ...",Atmos KC 25 S,1955.0, Atmos KC 25 S,22,286255,/preisvergleich/Relocate/288767401.html?categoryId=18406&pos=7&price=1955.0&productid=3591157&sid=286255&type=offer,3591157,18406, ATMOS Koh­le­ver­ga­ser KC 25 S 26kW Braun­koh­le- Stein­koh­le- Holz­ver­ga­ser
"Holzvergaser, Biomasseheizung, Festbrennstoffkessel, Holzheizung / Montageart: Standkessel / Nennwärmeleistung: 25 kW / Energieträger: Holz / Norm-Nutzungsgrad: 92 % / verwendbar für: Solar Heizungsunterstützung, Heizungswasser / Leistungsaufnahme während des Betriebes: 63 W / maximale ...",Solarbayer HVS 25 E,5092.0, Solarbayer HVS 25 E,25,294528,/preisvergleich/Relocate/559966992.html?categoryId=18406&pos=7&price=5092.0&productid=1233450&sid=294528&type=offer,1233450,18406, Holz­ver­ga­ser­pa­ket HVS E Set 25-3A So­lar­bay­er
"Holzvergaser, Biomasseheizung, Festbrennstoffkessel, Holzheizung / Montageart: Standkessel / Nennwärmeleistung: 18 kW / Energieträger: Holz / Norm-Nutzungsgrad: 91 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / Leistungsaufnahme während des Betriebes: 50 W / ...",Santer Proburner 18,3089.64, Santer Proburner 18,18,286255,/preisvergleich/Relocate/300166528.html?categoryId=18406&pos=7&price=3089.64&productid=3012664&sid=286255&type=offer,3012664,18406, Holz­ver­ga­ser­kes­sel Santer Solar Profi Probur­ner 18 kW mit 2x1000L Puffer
"Holzvergaser, Biomasseheizung, Festbrennstoffkessel, Holzheizung / Montageart: Standkessel / Nennwärmeleistung: 25 kW / Energieträger: Holz / Norm-Nutzungsgrad: 91 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / Leistungsaufnahme während des Betriebes: 50 W / ...",Santer Proburner Deluxe 25,5134.5, Santer Proburner Deluxe 25,25,276703,/preisvergleich/Relocate/455942190.html?categoryId=18406&pos=14&price=5134.5&productid=3746788&sid=276703&type=offer,3746788,18406, Santer Solar Holz­ver­ga­ser­kes­sel Probur­ner DELUXE 25 BA­FA-Set 1x1500L
"Biomasseheizung, Pelletheizung, Festbrennstoffkessel, Holzheizung / Montageart: Standkessel / Nennwärmeleistung: 14 kW / Energieträger: Holz, Holzpellet / Norm-Nutzungsgrad: 90 % / verwendbar für: Heizungswasser / Leistungsaufnahme beim Start: 1.120 W / Leistungsaufnahme während des Betriebes: 120 W ...",Atmos P 14,3503.0, Atmos P 14,14,289742,/preisvergleich/Relocate/541076589.html?categoryId=18406&pos=14&price=3503.0&productid=3214137&sid=289742&type=offer,3214137,18406," Atmos P14 Pel­let­kes­sel Pellet Hei­zung 4,0-14, 0 kW mit För­der­schne­cke (För­der­schne­cke: 2,0 Meter, Lad­do­mat 21-100: mit, : )"
"Öl-Heizkessel, Pelletheizung, Gas-Brennwertkessel, Gas-Heizkessel, Holzheizung, Öl-Brennwertkessel, Holzvergaser / Montageart: Standkessel / Nennwärmeleistung: 30 kW / Energieträger: Öl, Holz, Holzpellet, Erdgas / verwendbar für: Heizungswasser / Leistungsaufnahme während des Betriebes: 120 W / ...",Atmos DC 25 SP(L) Kombikessel (30 kW),5419.44, Atmos DC 25 SP(L) Kombikessel (30 kW),30,254469,/preisvergleich/Relocate/565865199.html?categoryId=18406&pos=14&price=5419.44&productid=2025393&sid=254469&type=offer,2025393,18406, Pel­lets­kes­sel Atmos DC 25 SP 25 kW Kom­bikes­sel inkl. A25 und För­der­schne­cke
"Holzheizung / Montageart: Standkessel / Nennwärmeleistung: 15 kW / Energieträger: Scheitholz, Steinkohle, Braunkohle / Norm-Nutzungsgrad: 85 % / verwendbar für: Heizungswasser / maximale Vorlauftemperatur: 90 °C / Wasserinhalt im Kessel: 76 Liter / Durchmesser des Abgasanschlusses: 160 mm / max. ...",NMT SPK 15 (15 kW),1940.0, NMT SPK 15 (15 kW),15,9701,/preisvergleich/Relocate/523379073.html?categoryId=18406&pos=1&price=1940.0&productid=3633953&sid=9701&type=offer,3633953,18406, 
"Biomasseheizung, Pelletheizung, Festbrennstoffkessel, Holzheizung / Montageart: Standkessel / Nennwärmeleistung: 19,5 kW / Energieträger: Holz, Holzpellet / Norm-Nutzungsgrad: 90 % / verwendbar für: Heizungswasser / Leistungsaufnahme während des Betriebes: 120 W / Wasserinhalt im Kessel: 56 Liter / ...",Atmos P 21,1051.66, Atmos P 21,"19,5",284079,/preisvergleich/Relocate/219996518.html?categoryId=18406&pos=1&price=1051.66&productid=3214155&sid=284079&type=offer,3214155,18406, Atmos D 21 P Pel­let­kes­sel (ohne Pel­let­bren­ner)
"Holzvergaser, Biomasseheizung, Festbrennstoffkessel, Holzheizung / Montageart: Standkessel / Nennwärmeleistung: 20 kW / Energieträger: Holz, Scheitholz, Braunkohle / Norm-Nutzungsgrad: 85 % / verwendbar für: Heizungswasser / Leistungsaufnahme während des Betriebes: 50 W / maximale Vorlauftemperatur: ...",Atmos C 18 S,1744.0, Atmos C 18 S,20,9701,/preisvergleich/Relocate/275516858.html?categoryId=18406&pos=3&price=1744.0&productid=3591396&sid=9701&type=offer,3591396,18406, 
"Holzvergaser, Biomasseheizung, Festbrennstoffkessel, Holzheizung / Montageart: Standkessel / Nennwärmeleistung: 40 kW / Energieträger: Holz / Norm-Nutzungsgrad: 92 % / verwendbar für: Solar Heizungsunterstützung, Heizungswasser / maximale Vorlauftemperatur: 95 °C / Wasserinhalt im Kessel: 93 Liter / ...",Solarbayer HVS 40 LC,4780.0, Solarbayer HVS 40 LC,40,301374,/preisvergleich/Relocate/574036465.html?categoryId=18406&pos=2&price=4780.0&productid=3215866&sid=301374&type=offer,3215866,18406, Holz­ver­ga­ser So­lar­bay­er Vigas HVS 40 LC
"Holzvergaser, Biomasseheizung, Festbrennstoffkessel, Holzheizung, Pelletheizung / Montageart: Standkessel / Nennwärmeleistung: 25 kW / Energieträger: Holz, Holzpellet / Norm-Nutzungsgrad: 90 % / verwendbar für: Heizungswasser / Leistungsaufnahme während des Betriebes: 42 W / Wasserinhalt im Kessel: ...",Atmos DC 25 S,1588.88, Atmos DC 25 S,25,284079,/preisvergleich/Relocate/242029772.html?categoryId=18406&pos=2&price=1588.88&productid=3495207&sid=284079&type=offer,3495207,18406, Atmos DC 25 S Holz­ver­ga­ser­kes­sel mit der Bren­ner­an­pas­sung
"Festbrennstoffkessel, Holzheizung / Montageart: Standkessel / Nennwärmeleistung: 15 kW / Energieträger: Holz, Braunkohle / Norm-Nutzungsgrad: 86,3 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / maximale Vorlauftemperatur: 90 °C / Wasserinhalt im Kessel: 75 Liter / ...",Ullmann UK 15,2153.0, Ullmann UK 15,15,9701,/preisvergleich/Relocate/294066350.html?categoryId=18406&pos=6&price=2153.0&productid=2584340&sid=9701&type=offer,2584340,18406, 
"Holzvergaser, Biomasseheizung, Festbrennstoffkessel, Holzheizung / Montageart: Standkessel / Nennwärmeleistung: 19 kW / Energieträger: Holz / Norm-Nutzungsgrad: 90,7 % / verwendbar für: Solar Heizungsunterstützung, Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / Wasserinhalt im Kessel: ...",Atmos DC 18 GSE,2929.0, Atmos DC 18 GSE,19,276709,/preisvergleich/Relocate/301686109.html?categoryId=18406&pos=9&price=2929.0&productid=3591028&sid=276709&type=offer,3591028,18406, Holz­ver­ga­ser­kes­sel ATMOS DC18 GSE
"Biomasseheizung, Festbrennstoffkessel, Pelletheizung, Holzheizung / Montageart: Standkessel / Nennwärmeleistung: 25 kW / Energieträger: Holzpellet / Norm-Nutzungsgrad: 91 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / maximale Vorlauftemperatur: 85 °C / Wasserinhalt ...",ThermoFLUX Pelling 23,3549.0, ThermoFLUX Pelling 23,25,9701,/preisvergleich/Relocate/589630715.html?categoryId=18406&pos=8&price=3549.0&productid=3835277&sid=9701&type=offer,3835277,18406, Pel­let­kes­sel Ther­moF­LUX Pel­ling 25 ECO in­klu­si­ve 135 kg Pel­let­be­häl­ter - BIm­SchV2
"Festbrennstoffkessel, Holzheizung, Holzvergaser / Montageart: Standkessel / Nennwärmeleistung: 22 kW / Energieträger: Braunkohle, Steinkohle, Scheitholz / Norm-Nutzungsgrad: 86 % / verwendbar für: Heizungswasser / Leistungsaufnahme während des Betriebes: 50 W / Wasserinhalt im Kessel: 45 Liter / ...",Atmos KC 25 S,2026.97, Atmos KC 25 S,22,254469,/preisvergleich/Relocate/565866916.html?categoryId=18406&pos=8&price=2026.97&productid=3591157&sid=254469&type=offer,3591157,18406, ATMOS Koh­le­ver­ga­ser KC 25 S 26kW Braun­koh­le- Stein­koh­le- Holz­ver­ga­ser
"Holzvergaser, Biomasseheizung, Festbrennstoffkessel, Holzheizung / Montageart: Standkessel / Nennwärmeleistung: 25 kW / Energieträger: Holz / Norm-Nutzungsgrad: 92 % / verwendbar für: Solar Heizungsunterstützung, Heizungswasser / Leistungsaufnahme während des Betriebes: 63 W / maximale ...",Solarbayer HVS 25 E,5216.0, Solarbayer HVS 25 E,25,294528,/preisvergleich/Relocate/559966993.html?categoryId=18406&pos=8&price=5216.0&productid=1233450&sid=294528&type=offer,1233450,18406, Holz­ver­ga­ser­pa­ket HVS E Set 25-3 B
"Holzvergaser, Biomasseheizung, Festbrennstoffkessel, Holzheizung / Montageart: Standkessel / Nennwärmeleistung: 18 kW / Energieträger: Holz / Norm-Nutzungsgrad: 91 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / Leistungsaufnahme während des Betriebes: 50 W / ...",Santer Proburner 18,3099.95, Santer Proburner 18,18,286255,/preisvergleich/Relocate/277247286.html?categoryId=18406&pos=8&price=3099.95&productid=3012664&sid=286255&type=offer,3012664,18406, Santer Solar Holz­ver­ga­ser Probur­ner 18 Kom­plett­set 1x800L
"Holzvergaser, Biomasseheizung, Festbrennstoffkessel, Holzheizung / Montageart: Standkessel / Nennwärmeleistung: 25 kW / Energieträger: Holz / Norm-Nutzungsgrad: 91 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / Leistungsaufnahme während des Betriebes: 50 W / ...",Santer Proburner Deluxe 25,5189.6, Santer Proburner Deluxe 25,25,254469,/preisvergleich/Relocate/565875542.html?categoryId=18406&pos=15&price=5189.6&productid=3746788&sid=254469&type=offer,3746788,18406, Santer Solar Holz­ver­ga­ser­kes­sel Probur­ner DELUXE 25 BA­FA-Set 2x800L
"Biomasseheizung, Pelletheizung, Festbrennstoffkessel, Holzheizung / Montageart: Standkessel / Nennwärmeleistung: 14 kW / Energieträger: Holz, Holzpellet / Norm-Nutzungsgrad: 90 % / verwendbar für: Heizungswasser / Leistungsaufnahme beim Start: 1.120 W / Leistungsaufnahme während des Betriebes: 120 W ...",Atmos P 14,3544.79, Atmos P 14,14,276703,/preisvergleich/Relocate/455941964.html?categoryId=18406&pos=15&price=3544.79&productid=3214137&sid=276703&type=offer,3214137,18406, Pel­let­kes­sel Atmos P 14 14 kW inkl. A25 Schne­cke Silo BAFA för­der­fä­hig
"Holzheizung / Montageart: Standkessel / Nennwärmeleistung: 15 kW / Energieträger: Scheitholz, Steinkohle, Braunkohle / Norm-Nutzungsgrad: 85 % / verwendbar für: Heizungswasser / maximale Vorlauftemperatur: 90 °C / Wasserinhalt im Kessel: 76 Liter / Durchmesser des Abgasanschlusses: 160 mm / max. ...",NMT SPK 15 (15 kW),1950.0, NMT SPK 15 (15 kW),15,9701,/preisvergleich/Relocate/408539761.html?categoryId=18406&pos=2&price=1950.0&productid=3633953&sid=9701&type=offer,3633953,18406, 
"Biomasseheizung, Pelletheizung, Festbrennstoffkessel, Holzheizung / Montageart: Standkessel / Nennwärmeleistung: 19,5 kW / Energieträger: Holz, Holzpellet / Norm-Nutzungsgrad: 90 % / verwendbar für: Heizungswasser / Leistungsaufnahme während des Betriebes: 120 W / Wasserinhalt im Kessel: 56 Liter / ...",Atmos P 21,1670.99, Atmos P 21,"19,5",276812,/preisvergleich/Relocate/407581980.html?categoryId=18406&pos=2&price=1670.99&productid=3214155&sid=276812&type=offer,3214155,18406," Atmos Pel­le­t­heiz­kes­sel Serie P P 21 - 4-19,5 kW"
"Holzvergaser, Biomasseheizung, Festbrennstoffkessel, Holzheizung / Montageart: Standkessel / Nennwärmeleistung: 29,8 kW / Energieträger: Holz / verwendbar für: Heizungswasser / maximale Vorlauftemperatur: 95 °C / Betriebsart: raumluftabhängig / Gewicht: 456 kg / Holzvergaserkessel BVG / ...",Wolf BVG 30,3750.0, Wolf BVG 30,"29,8",9701,/preisvergleich/Relocate/440756493.html?categoryId=18406&pos=1&price=3750.0&productid=1810207&sid=9701&type=offer,1810207,18406, 
"Holzvergaser, Biomasseheizung, Festbrennstoffkessel, Holzheizung / Montageart: Standkessel / Nennwärmeleistung: 40 kW / Energieträger: Holz / Norm-Nutzungsgrad: 92 % / verwendbar für: Solar Heizungsunterstützung, Heizungswasser / maximale Vorlauftemperatur: 95 °C / Wasserinhalt im Kessel: 93 Liter / ...",Solarbayer HVS 40 LC,4880.0, Solarbayer HVS 40 LC,40,9701,/preisvergleich/Relocate/266034335.html?categoryId=18406&pos=3&price=4880.0&productid=3215866&sid=9701&type=offer,3215866,18406, 
"Holzvergaser, Biomasseheizung, Festbrennstoffkessel, Holzheizung, Pelletheizung / Montageart: Standkessel / Nennwärmeleistung: 25 kW / Energieträger: Holz, Holzpellet / Norm-Nutzungsgrad: 90 % / verwendbar für: Heizungswasser / Leistungsaufnahme während des Betriebes: 42 W / Wasserinhalt im Kessel: ...",Atmos DC 25 S,2400.0, Atmos DC 25 S,25,9701,/preisvergleich/Relocate/275871427.html?categoryId=18406&pos=3&price=2400.0&productid=3495207&sid=9701&type=offer,3495207,18406, 
"Festbrennstoffkessel, Holzheizung / Montageart: Standkessel / Nennwärmeleistung: 15 kW / Energieträger: Holz, Braunkohle / Norm-Nutzungsgrad: 86,3 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / maximale Vorlauftemperatur: 90 °C / Wasserinhalt im Kessel: 75 Liter / ...",Ullmann UK 15,2190.0, Ullmann UK 15,15,223861,/preisvergleich/Relocate/554500500.html?categoryId=18406&pos=7&price=2190.0&productid=2584340&sid=223861&type=offer,2584340,18406, Ull­mann UK 15 Scheit­holz­kes­sel
"Holzvergaser, Biomasseheizung, Festbrennstoffkessel, Holzheizung / Montageart: Standkessel / Nennwärmeleistung: 19 kW / Energieträger: Holz / Norm-Nutzungsgrad: 90,7 % / verwendbar für: Solar Heizungsunterstützung, Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / Wasserinhalt im Kessel: ...",Atmos DC 18 GSE,2940.0, Atmos DC 18 GSE,19,12041,/preisvergleich/Relocate/322260534.html?categoryId=18406&pos=10&price=2940.0&productid=3591028&sid=12041&type=offer,3591028,18406, 
"Biomasseheizung, Festbrennstoffkessel, Pelletheizung, Holzheizung / Montageart: Standkessel / Nennwärmeleistung: 25 kW / Energieträger: Holzpellet / Norm-Nutzungsgrad: 91 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / maximale Vorlauftemperatur: 85 °C / Wasserinhalt ...",ThermoFLUX Pelling 23,4199.0, ThermoFLUX Pelling 23,25,286255,/preisvergleich/Relocate/297422841.html?categoryId=18406&pos=9&price=4199.0&productid=3835277&sid=286255&type=offer,3835277,18406, BA­FA-Set Pel­let­kes­sel Pel­ling 25kW ECO und 1Tonne Pel­lets
